0,1643143831.6434875
0,1643143831.6440704
0,1643143831.644445
0,1643143831.6456633
0,1643143831.6460874
0,1643143831.6465166
0,1643143831.6469078
0,1643143831.6472483
0,1643143831.648454
0,1643143831.6488094
0,1643143831.6491337
0,1643143831.649466
0,1643143831.650986
0,1643143831.6513362
0,1643143831.651687
0,1643143831.6520205
0,1643143831.6525762
0,1643143831.653147
0,1643143831.6537085
0,1643143831.6542668
0,1643143831.654691
0,1643143831.6558063
0,1643143831.65635
0,1643143831.6567054
0,1643143831.6570706
0,1643143831.6576416
0,1643143831.658379
0,1643143831.6610181
0,1643143831.6627586
0,1643143831.6631353
0,1643143831.6635942
0,1643143831.6640902
0,1643143831.6645615
0,1643143831.6652942
0,1643143831.6658697
0,1643143831.6663806
0,1643143831.6669154
0,1643143831.667457
0,1643143831.667917
0,1643143831.6683156
0,1643143831.668733
0,1643143831.6691785
0,1643143831.6696377
0,1643143831.6703122
0,1643143831.670745
0,1643143831.671156
0,1643143831.6716242
0,1643143831.6721694
0,1643143831.6728387
0,1643143831.6733136
0,1643143831.6737893
0,1643143831.6741972
0,1643143831.6745534
0,1643143831.675181
0,1643143831.6756673
0,1643143831.6762273
0,1643143831.6765704
0,1643143831.6769488
0,1643143831.677291
0,1643143831.6777976
0,1643143831.6781378
0,1643143831.678452
0,1643143831.6787543
0,1643143831.6790447
0,1643143831.6793299
0,1643143831.6796215
0,1643143831.6801062
0,1643143831.6803935
0,1643143831.6807206
0,1643143831.681042
0,1643143831.6813784
0,1643143831.6817899
0,1643143831.6821356
0,1643143831.6827028
0,1643143831.6830416
0,1643143831.683378
0,1643143831.6837218
0,1643143831.6840448
0,1643143831.6843631
0,1643143831.6847143
0,1643143831.6852953
0,1643143831.6856625
0,1643143831.6860018
0,1643143831.6863327
0,1643143831.6866822
0,1643143831.6870298
0,1643143831.687393
0,1643143831.6878436
0,1643143831.6882012
0,1643143831.6885653
0,1643143831.6889026
0,1643143831.689239
0,1643143831.6896038
0,1643143831.6901276
0,1643143831.6904707
0,1643143831.6907985
0,1643143831.6911185
0,1643143831.6914737
0,1643143831.6928318
0,1643143831.6933455
0,1643143831.6938183
0,1643143831.6941621
0,1643143831.6945589
0,1643143831.6948738
0,1643143831.6953163
0,1643143831.6956367
0,1643143831.695949
0,1643143831.6962593
0,1643143831.6966372
0,1643143831.6969535
0,1643143831.6972604
0,1643143831.6978054
0,1643143831.6981418
0,1643143831.698479
0,1643143831.698816
0,1643143831.6991525
0,1643143831.699482
0,1643143831.69987
0,1643143831.70031
0,1643143831.7006607
0,1643143831.7009945
0,1643143831.7013316
0,1643143831.7016873
0,1643143831.7020116
0,1643143831.702332
0,1643143831.702841
0,1643143831.7031693
0,1643143831.703563
0,1643143831.7039077
0,1643143831.7042365
0,1643143831.704588
0,1643143831.7051408
0,1643143831.7054818
0,1643143831.7058442
0,1643143831.7061756
0,1643143831.7066858
0,1643143831.7070353
0,1643143831.7073724
0,1643143831.707857
0,1643143831.708232
0,1643143831.708596
0,1643143831.7089875
0,1643143831.7093253
0,1643143831.7097423
0,1643143831.7103047
0,1643143831.7106678
0,1643143831.7110083
0,1643143831.7113378
0,1643143831.71174
0,1643143831.7120583
0,1643143831.7124107
0,1643143831.7129092
0,1643143831.7132456
0,1643143831.71363
0,1643143831.7140234
0,1643143831.7143862
0,1643143831.714731
0,1643143831.7152724
0,1643143831.7156656
0,1643143831.7160022
0,1643143831.7163692
0,1643143831.716708
0,1643143831.71704
0,1643143831.7173743
0,1643143831.7178524
0,1643143831.7181613
0,1643143831.718573
0,1643143831.7189083
0,1643143831.7192547
0,1643143831.719623
0,1643143831.7201693
0,1643143831.7205825
0,1643143831.7209375
0,1643143831.721284
0,1643143831.7216382
0,1643143831.7219808
0,1643143831.7223392
0,1643143831.7230904
0,1643143831.7234793
0,1643143831.7238317
0,1643143831.7241783
0,1643143831.7264655
0,1643143831.728762
0,1643143831.72932
0,1643143831.729711
0,1643143831.730291
0,1643143831.7306817
0,1643143831.731035
0,1643143831.7313771
0,1643143831.7317333
0,1643143831.7320764
0,1643143831.7324042
0,1643143831.7328994
0,1643143831.7332299
0,1643143831.7335904
0,1643143831.733934
0,1643143831.7342753
0,1643143831.734629
0,1643143831.7349477
0,1643143831.735406
0,1643143831.735783
0,1643143831.736118
0,1643143831.736451
0,1643143831.7367778
0,1643143831.737108
0,1643143831.7374563
0,1643143831.7379048
0,1643143831.7382424
0,1643143831.7408075
0,1643143831.7412114
0,1643143831.7415562
0,1643143831.7419064
0,1643143831.7422893
0,1643143831.7428362
0,1643143831.7431657
0,1643143831.743551
0,1643143831.743874
0,1643143831.7441938
0,1643143831.7445402
0,1643143831.7448778
0,1643143831.7454345
0,1643143831.7457826
0,1643143831.7461202
0,1643143831.7464519
0,1643143831.7467935
0,1643143831.7471206
0,1643143831.7474437
0,1643143831.7479331
0,1643143831.7482665
0,1643143831.7486022
0,1643143831.7489233
0,1643143831.7492425
0,1643143831.7495744
0,1643143831.7498856
0,1643143831.7504768
0,1643143831.750894
0,1643143831.7512906
0,1643143831.751631
0,1643143831.7519712
0,1643143831.7523103
0,1643143831.752864
0,1643143831.753201
0,1643143831.7535486
0,1643143831.7538643
0,1643143831.754179
0,1643143831.7545524
0,1643143831.7548714
0,1643143831.755445
0,1643143831.7557707
0,1643143831.7561045
0,1643143831.7564573
0,1643143831.756802
0,1643143831.7571511
0,1643143831.7575486
0,1643143831.7579737
0,1643143831.7582986
0,1643143831.758636
0,1643143831.758955
0,1643143831.7592695
0,1643143831.7596018
0,1643143831.7599213
0,1643143831.7604191
0,1643143831.7607749
0,1643143831.7611024
0,1643143831.7614653
0,1643143831.7618499
0,1643143831.7622302
0,1643143831.7628005
0,1643143831.7631385
0,1643143831.7635546
0,1643143831.7638855
0,1643143831.764214
0,1643143831.7645445
0,1643143831.765044
0,1643143831.7654443
0,1643143831.765783
0,1643143831.7661207
0,1643143831.766472
0,1643143831.766807
0,1643143831.7671432
0,1643143831.767481
0,1643143831.7679741
0,1643143831.7684085
0,1643143831.768781
0,1643143831.7691119
0,1643143831.7694545
0,1643143831.7697902
0,1643143831.770314
0,1643143831.7706463
0,1643143831.7709703
0,1643143831.771294
0,1643143831.7716198
0,1643143831.771959
0,1643143831.7722921
0,1643143831.772841
0,1643143831.773167
0,1643143831.7735398
0,1643143831.7738771
0,1643143831.7742102
0,1643143831.7745686
0,1643143831.7748902
0,1643143831.7754226
0,1643143831.7757726
0,1643143831.7760983
0,1643143831.7764168
0,1643143831.7767632
0,1643143831.7770658
0,1643143831.7773669
0,1643143831.777909
0,1643143831.778234
0,1643143831.7785573
0,1643143831.7788882
0,1643143831.7792244
0,1643143831.7795467
0,1643143831.779882
0,1643143831.7804177
0,1643143831.7807689
0,1643143831.781097
0,1643143831.7814424
0,1643143831.7817664
0,1643143831.7820756
0,1643143831.7824006
0,1643143831.7829528
0,1643143831.7832713
0,1643143831.7836044
0,1643143831.783938
0,1643143831.7842631
0,1643143831.7845886
0,1643143831.78492
0,1643143831.7854826
0,1643143831.7858324
0,1643143831.7861905
0,1643143831.7865496
0,1643143831.7868967
0,1643143831.7872295
0,1643143831.787548
0,1643143831.7880046
0,1643143831.788331
0,1643143831.788691
0,1643143831.789037
0,1643143831.789381
0,1643143831.7897198
0,1643143831.7900388
0,1643143831.7905638
0,1643143831.79094
0,1643143831.791646
0,1643143831.791971
0,1643143831.7923293
0,1643143831.7929912
0,1643143831.7945092
0,1643143831.7959232
0,1643143831.796312
0,1643143831.7966511
0,1643143831.796964
0,1643143831.7972834
0,1643143831.7978334
0,1643143831.798166
0,1643143831.7985675
0,1643143831.7988946
0,1643143831.7992182
0,1643143831.7995503
0,1643143831.7998738
0,1643143831.8003917
0,1643143831.8007736
0,1643143831.8011005
0,1643143831.801436
0,1643143831.8017857
0,1643143831.802101
0,1643143831.8024118
0,1643143831.803012
0,1643143831.8033464
0,1643143831.8036685
0,1643143831.8039918
0,1643143831.8043091
0,1643143831.804642
0,1643143831.8049753
0,1643143831.8055575
0,1643143831.8059003
0,1643143831.806225
0,1643143831.8065267
0,1643143831.8068166
0,1643143831.8071027
0,1643143831.8074286
0,1643143831.8093677
0,1643143831.8097806
0,1643143831.8101115
0,1643143831.8105457
0,1643143831.810848
0,1643143831.8111377
0,1643143831.8114235
0,1643143831.8117433
0,1643143831.812028
0,1643143831.8123152
0,1643143831.812828
0,1643143831.8131204
0,1643143831.8134336
0,1643143831.8174417
0,1643143831.8179767
0,1643143831.8182924
0,1643143831.8186128
0,1643143831.8189502
0,1643143831.819266
0,1643143831.8196063
0,1643143831.8199263
0,1643143831.820455
0,1643143831.8208067
0,1643143831.8212118
0,1643143831.821651
0,1643143831.8220477
0,1643143831.8224294
0,1643143831.8229914
0,1643143831.8233416
0,1643143831.823675
0,1643143831.8240004
0,1643143831.8243244
0,1643143831.8246887
0,1643143831.8250527
0,1643143831.8255606
0,1643143831.8258882
0,1643143831.8262136
0,1643143831.826584
0,1643143831.826942
0,1643143831.8273036
0,1643143831.8276653
0,1643143831.828102
0,1643143831.8284662
0,1643143831.828798
0,1643143831.8291538
0,1643143831.8295665
0,1643143831.829893
0,1643143831.8304522
0,1643143831.830799
0,1643143831.8311398
0,1643143831.8314776
0,1643143831.8317976
0,1643143831.832126
0,1643143831.8324823
0,1643143831.8330433
0,1643143831.8333867
0,1643143831.8337905
0,1643143831.8341205
0,1643143831.8344347
0,1643143831.8347762
0,1643143831.8351004
0,1643143831.8356183
0,1643143831.8359454
0,1643143831.836287
0,1643143831.8366354
0,1643143831.8369803
0,1643143831.837316
0,1643143831.837655
0,1643143831.8380854
0,1643143831.8384192
0,1643143831.8387868
0,1643143831.8390994
0,1643143831.8394308
0,1643143831.8397799
0,1643143831.8401089
0,1643143831.8405876
0,1643143831.840891
0,1643143831.8411846
0,1643143831.841552
0,1643143831.841886
0,1643143831.8422182
0,1643143831.8425567
0,1643143831.8430824
0,1643143831.8434157
0,1643143831.8437762
0,1643143831.8441331
0,1643143831.8444736
0,1643143831.8448076
0,1643143831.8451338
0,1643143831.8456447
0,1643143831.8459823
0,1643143831.8463385
0,1643143831.8467157
0,1643143831.847078
0,1643143831.8474302
0,1643143831.8479908
0,1643143831.84832
0,1643143831.848698
0,1643143831.8490558
0,1643143831.849427
0,1643143831.8498242
0,1643143831.8511724
0,1643143831.8515909
0,1643143831.8519895
0,1643143831.8523614
0,1643143831.8532026
0,1643143831.8535635
0,1643143831.853919
0,1643143831.8542743
0,1643143831.854637
0,1643143831.854991
0,1643143831.8555896
0,1643143831.8559449
0,1643143831.8564322
0,1643143831.8568082
0,1643143831.8571603
0,1643143831.857998
0,1643143831.8584392
0,1643143831.8588438
0,1643143831.859227
0,1643143831.859647
0,1643143831.8600109
0,1643143831.8634424
0,1643143831.8638184
0,1643143831.8641677
0,1643143831.8645604
0,1643143831.8649087
0,1643143831.865521
0,1643143831.865876
0,1643143831.8662267
0,1643143831.8665898
0,1643143831.8669357
0,1643143831.8672843
0,1643143831.8676295
0,1643143831.8681335
0,1643143831.8684685
0,1643143831.8688056
0,1643143831.8691459
0,1643143831.8695564
0,1643143831.8698857
0,1643143831.8702154
0,1643143831.8706846
0,1643143831.8710384
0,1643143831.8713777
0,1643143831.8717382
0,1643143831.8720927
0,1643143831.8724256
0,1643143831.8730025
0,1643143831.8733425
0,1643143831.8753464
0,1643143831.875699
0,1643143831.8760188
0,1643143831.876343
0,1643143831.8766656
0,1643143831.876989
0,1643143831.8775034
0,1643143831.8780699
0,1643143831.8784072
0,1643143831.878789
0,1643143831.8791409
0,1643143831.8794863
0,1643143831.8798084
0,1643143831.8801224
0,1643143831.8806756
0,1643143831.8809779
0,1643143831.8812988
0,1643143831.881653
0,1643143831.8819785
0,1643143831.8823075
0,1643143831.8826518
0,1643143831.8831666
0,1643143831.883553
0,1643143831.8838873
0,1643143831.8843336
0,1643143831.8846736
0,1643143831.8849916
0,1643143831.8855472
0,1643143831.885859
0,1643143831.8861673
0,1643143831.8865635
0,1643143831.8869028
0,1643143831.887236
0,1643143831.8875775
0,1643143831.888168
0,1643143831.888554
0,1643143831.8888924
0,1643143831.8892443
0,1643143831.889612
0,1643143831.8899765
0,1643143831.8906035
0,1643143831.8909605
0,1643143831.8913014
0,1643143831.891667
0,1643143831.8920383
0,1643143831.8923984
0,1643143831.8927877
0,1643143831.8932085
0,1643143831.8935583
0,1643143831.8939025
0,1643143831.8942502
0,1643143831.894629
0,1643143831.8954086
0,1643143831.8957968
0,1643143831.8961506
0,1643143831.896622
0,1643143831.8970218
0,1643143831.897424
0,1643143831.8978302
0,1643143831.8982425
0,1643143831.8995988
0,1643143831.89996
0,1643143831.9003062
0,1643143831.9007616
0,1643143831.9011269
0,1643143831.9014862
0,1643143831.9018393
0,1643143831.902228
0,1643143831.902606
0,1643143831.9031599
0,1643143831.903566
0,1643143831.9039035
0,1643143831.904253
0,1643143831.9046595
0,1643143831.9050071
0,1643143831.9055722
0,1643143831.9059155
0,1643143831.9062517
0,1643143831.906603
0,1643143831.9069571
0,1643143831.9073036
0,1643143831.9076576
0,1643143831.9081817
0,1643143831.908557
0,1643143831.9088957
0,1643143831.909228
0,1643143831.9095511
0,1643143831.9098804
0,1643143831.9102063
0,1643143831.9107187
0,1643143831.911051
0,1643143831.9113836
0,1643143831.911715
0,1643143831.912055
0,1643143831.912368
0,1643143831.9126873
